Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
77,11.305891794553752,1.7954262615313041,357.99,363.63,1.21,1.32,357.36,364.61,7.16,4.14,6315.64038130418,-52
24,4.322549799272358,0.8707663925326085,353.06,348.35,0.73,0.48,331.56,329.49,80.32,69.54,5818.780485166856,14
111,23.14700745301941,1.7987886977937473,366.37,360.35,1.51,0.98,366.57,360.67,3.93,2.61,5941.164181135048,202
416,4.396241294483764,1.9608932537099228,346.89,358.95,1.55,1.2,350.22,350.09,12.67,15.65,16276.211564067678,-10
95,6.02626741531331,1.3231472443770391,345.74,353.85,0.98,0.89,346.11,353.49,7.86,7.01,7625.336464751675,-12
69,9.762119423669203,0.808371992039166,343.1,352.9,0.73,0.35,343.34,353.06,1.66,1.69,6791.773888310974,-62
1000,79.6623983485439,91.90958436444963,406.33,234.7,19.57,89.8,419.59,51.89,63.13,379.87,48663.407829242904,-364
89,0.0728137684813364,0.7650451309597935,349.95,343.49,0.54,0.54,350.72,338.1,3.74,26.85,6644.996782997847,-20
797,22.5560609357964,1.6287211313155472,365.95,359.08,1.38,0.87,365.4,358.52,3.34,2.63,15948.237685205375,-226
112,7.917402702061534,0.5068381258945247,344.4,355.55,0.34,0.38,344.69,355.29,1.75,1.88,6333.187790818558,34
55,8.666776098992292,1.8840392144210876,356.13,361.69,1.43,1.23,355.67,358.57,7.8,5.02,15706.66099596713,6
143,1.413323289858232,0.3796250389076543,349.0,351.48,0.3,0.23,349.0,351.39,1.77,0.88,7331.005510912097,12
57,8.592712514149603,1.502898767447654,343.92,350.58,0.76,1.29,344.33,352.29,3.57,4.37,7497.337392044592,58
512,1.1425997704864097,1.0882213537134489,349.19,342.44,0.38,1.02,348.3,341.22,10.81,8.55,7644.781874164326,-60
133,5.071059963184419,0.5391600689752631,353.59,359.47,0.35,0.41,354.1,359.19,1.93,3.32,7479.881805314633,44
248,4.93760622151745,0.5089340657010464,346.51,332.97,0.27,0.43,346.35,333.83,1.27,2.96,9140.033170928918,54
76,19.146957380112774,0.18195205750531,363.54,340.42,0.15,0.1,364.4,339.61,5.61,5.77,5023.523171361762,92
755,11.851926173995082,1.996695198019554,358.38,339.22,1.49,1.33,356.62,336.46,25.56,26.34,13481.220187534916,-214
204,6.151371272968519,1.2730479644791342,354.35,348.49,0.75,1.03,354.46,348.38,2.16,9.62,7539.769175352,-6
159,4.2169603412537615,1.4202192421357784,352.98,346.44,0.75,1.21,367.97,366.84,71.47,109.23,5035.932096225461,44
25,23.300879411592298,1.38801766530508,366.48,350.58,1.13,0.8,366.44,349.54,4.14,3.02,4266.710027900187,18
99,4.942865022551964,1.941187144672462,346.5,359.24,0.73,1.8,346.48,358.91,3.38,3.53,10964.125767798012,-98
16,14.637269906628081,1.9744233607017292,360.35,370.81,1.08,1.65,361.17,360.41,4.35,38.86,7394.130864973297,-12
151,6.070605242911239,1.3797177259970603,354.29,356.99,0.21,1.36,354.78,356.83,2.56,2.68,6965.4743473656,60
196,3.060793847612315,1.5045034346096442,347.84,335.51,1.31,0.74,352.69,336.62,19.37,19.74,10292.619793580596,30
1000,190.2154003450088,217.5733966263355,215.5,374.18,207.73,64.69,-2394.91,2959.85,9031.13,8709.33,64129.42507555181,-250
82,1.6422055814252854,0.8863688575328088,348.84,351.56,0.69,0.55,340.45,345.03,51.85,34.89,6514.409416875263,80
898,2.621844365119334,1.2954896076572204,351.85,350.85,0.99,0.83,351.58,350.49,1.25,2.81,30946.932856647647,34
80,2.400035554322988,0.9799493714427319,351.7,344.59,0.9,0.38,349.29,349.96,9.87,20.41,6367.657174451342,30
544,14.42235954516935,0.8225439131640404,339.8,374.15,0.37,0.73,339.95,373.53,2.41,5.48,48124.26072053407,-332
104,23.162773018409354,1.2203920148754044,333.62,349.0,0.83,0.89,332.31,348.42,9.1,4.62,16452.192663184527,-42
168,7.898580329387693,1.0217112728177673,355.59,360.32,0.44,0.92,364.17,341.02,150.56,79.52,15807.633198427597,-96
91,7.593952390293675,1.5338018674322196,344.63,338.23,1.23,0.92,342.51,336.88,6.48,5.81,6870.807186511732,-32
